lorsque	0.000000	0.800000
très	762.000000	0.800000
sérieuse	763.000000	0.800000
:	764.000000	0.800000
"s'il	765.000000	0.800000
vous	766.000000	0.800000
plaît...	767.000000	0.800000
dessine-moi	768.000000	0.800000
un	769.000000	0.800000
mouton..."	770.000000	0.800000
quand	771.000000	0.800000
le	772.000000	0.800000
mystère	773.000000	0.800000
est	774.000000	0.800000
trop	775.000000	0.800000
impressionnant,	776.000000	0.800000
on	777.000000	0.800000
n'ose	778.000000	0.800000
pas	779.000000	0.800000
désobéir.	780.000000	0.800000
aussi	781.000000	0.800000
absurde	782.000000	0.800000
que	783.000000	0.800000
cela	784.000000	0.800000
me	785.000000	0.800000
semblât	786.000000	0.800000
à	787.000000	0.800000
mille	788.000000	0.800000
milles	789.000000	0.800000
de	790.000000	0.800000
tous	791.000000	0.800000
les	792.000000	0.800000
endroits	793.000000	0.800000
habités	794.000000	0.800000
et	795.000000	0.800000
en	796.000000	0.800000
danger	797.000000	0.800000
de	798.000000	0.800000
mort,	799.000000	0.800000
je	800.000000	0.800000
sortis	801.000000	0.800000
de	802.000000	0.800000
ma	803.000000	0.800000
poche	804.000000	0.800000
une	805.000000	0.800000
feuille	806.000000	0.800000
de	807.000000	0.800000
papier	808.000000	0.800000
et	809.000000	0.800000
un	810.000000	0.800000
stylographe.	811.000000	0.800000
mais	812.000000	0.800000
je	813.000000	0.800000
me	814.000000	0.800000
rappelai	815.000000	0.800000
alors	816.000000	0.800000
que	817.000000	0.800000
j'avais	818.000000	0.800000
surtout	819.000000	0.800000
étudié	820.000000	0.800000
la	821.000000	0.800000
géographie,	822.000000	0.800000
l'histoire,	823.000000	0.800000
le	824.000000	0.800000
calcul	825.000000	0.800000
et	826.000000	0.800000
la	827.000000	0.800000
grammaire	828.000000	0.800000
et	829.000000	0.800000
je	830.000000	0.800000
dis	831.000000	0.800000
au	832.000000	0.800000
petit	833.000000	0.800000
bonhomme	834.000000	0.800000
avec	835.000000	0.800000
un	836.000000	0.800000
peu	837.000000	0.800000
de	838.000000	0.800000
mauvaise	839.000000	0.800000
humeur	840.000000	0.800000
que	841.000000	0.800000
je	842.000000	0.800000
ne	843.000000	0.800000
savais	844.000000	0.800000
pas	845.000000	0.800000
dessiner.	846.000000	0.800000
il	847.000000	0.800000
me	848.000000	0.800000
répondit	849.000000	0.800000
:	850.000000	0.800000
"ça	851.000000	0.800000
ne	852.000000	0.800000
fait	853.000000	0.800000
rien.	854.000000	0.800000
dessine-moi	855.000000	0.800000
un	856.000000	0.800000
mouton."	857.000000	0.800000
comme	858.000000	0.800000
je	859.000000	0.800000
n'avais	860.000000	0.800000
jamais	861.000000	0.800000
dessiné	862.000000	0.800000
un	863.000000	0.800000
mouton	864.000000	0.800000
je	865.000000	0.800000
refis,	866.000000	0.800000
pour	867.000000	0.800000
lui,	868.000000	0.800000
l'un	869.000000	0.800000
des	870.000000	0.800000
deux	871.000000	0.800000
seuls	872.000000	0.800000
dessins	873.000000	0.800000
dont	874.000000	0.800000
j'étais	875.000000	0.800000
capable.	876.000000	0.800000
celui	877.000000	0.800000
du	878.000000	0.800000
boa	879.000000	0.800000
fermé.	880.000000	0.800000
et	881.000000	0.800000
je	882.000000	0.800000
fus	883.000000	0.800000
stupéfait	884.000000	0.800000
d'entendre	885.000000	0.800000
le	886.000000	0.800000
petit	887.000000	0.800000
bonhomme	888.000000	0.800000
me	889.000000	0.800000
répondre	890.000000	0.800000
:	891.000000	0.800000
"non!	892.000000	0.800000
non!	893.000000	0.800000
je	894.000000	0.800000
ne	895.000000	0.800000
veux	896.000000	0.800000
pas	897.000000	0.800000
d'un	898.000000	0.800000
éléphant	899.000000	0.800000
dans	900.000000	0.800000
un	901.000000	0.800000
boa.	902.000000	0.800000
un	903.000000	0.800000
boa	904.000000	0.800000
c'est	905.000000	0.800000
très	906.000000	0.800000
dangereux,	907.000000	0.800000
et	908.000000	0.800000
un	909.000000	0.800000
éléphant	910.000000	0.800000
c'est	911.000000	0.800000
très	912.000000	0.800000
encombrant.	913.000000	0.800000
chez	914.000000	0.800000
moi	915.000000	0.800000
c'est	916.000000	0.800000
tout	917.000000	0.800000
petit.	918.000000	0.800000
j'ai	919.000000	0.800000
besoin	920.000000	0.800000
d'un	921.000000	0.800000
mouton.	922.000000	0.800000
dessine-moi	923.000000	0.800000
un	924.000000	0.800000
mouton."	925.000000	0.800000
alors	926.000000	0.800000
j'ai	927.000000	0.800000
dessiné.	928.000000	0.800000
il	929.000000	0.800000
regarda	930.000000	0.800000
attentivement,	931.000000	0.800000
puis	932.000000	0.800000
:	933.000000	0.800000
"non!	934.000000	0.800000
celui-là	935.000000	0.800000
est	936.000000	0.800000
très	937.000000	0.800000
malade.	938.000000	0.800000
fais-en	939.000000	0.800000
un	940.000000	0.800000
autre."	941.000000	0.800000
je	942.000000	0.800000
dessinai	943.000000	0.800000
:	944.000000	0.800000
mon	945.000000	0.800000
ami	946.000000	0.800000
sourit	947.000000	0.800000
gentiment,	948.000000	0.800000
avec	949.000000	0.800000
indulgence	950.000000	0.800000
:	951.000000	0.800000
"tu	952.000000	0.800000
vois	953.000000	0.800000
bien...	954.000000	0.800000
ce	955.000000	0.800000
n'est	956.000000	0.800000
pas	957.000000	0.800000
un	958.000000	0.800000
mouton,	959.000000	0.800000
c'est	960.000000	0.800000
un	961.000000	0.800000
bélier.	962.000000	0.800000
il	963.000000	0.800000
a	964.000000	0.800000
des	965.000000	0.800000
cornes..."	966.000000	0.800000
je	967.000000	0.800000
refis	968.000000	0.800000
donc	969.000000	0.800000
encore	970.000000	0.800000
mon	971.000000	0.800000
dessin	972.000000	0.800000
:	973.000000	0.800000
mais	974.000000	0.800000
il	975.000000	0.800000
fut	976.000000	0.800000
refusé,	977.000000	0.800000
comme	978.000000	0.800000
les	979.000000	0.800000
précédents	980.000000	0.800000
:	981.000000	0.800000
"celui-là	982.000000	0.800000
est	983.000000	0.800000
trop	984.000000	0.800000
vieux.	985.000000	0.800000
je	986.000000	0.800000
veux	987.000000	0.800000
un	988.000000	0.800000
mouton	989.000000	0.800000
qui	990.000000	0.800000
vive	991.000000	0.800000
longtemps."	992.000000	0.800000
alors,	993.000000	0.800000
faute	994.000000	0.800000
de	995.000000	0.800000
patience,	996.000000	0.800000
comme	997.000000	0.800000
j'avais	998.000000	0.800000
hâte	999.000000	0.800000
de	1000.000000	0.800000
commencer	1001.000000	0.800000
le	1002.000000	0.800000
démontage	1003.000000	0.800000
de	1004.000000	0.800000
mon	1005.000000	0.800000
moteur,	1006.000000	0.800000
je	1007.000000	0.800000
griffonnai	1008.000000	0.800000
ce	1009.000000	0.800000
dessin-ci	1010.000000	0.800000
:	1011.000000	0.800000
et	1012.000000	0.800000
je	1013.000000	0.800000
lançai	1014.000000	0.800000
:	1015.000000	0.800000
"ça	1016.000000	0.800000
c'est	1017.000000	0.800000
la	1018.000000	0.800000
caisse.	1019.000000	0.800000
le	1020.000000	0.800000
mouton	1021.000000	0.800000
que	1022.000000	0.800000
tu	1023.000000	0.800000
veux	1024.000000	0.800000
est	1025.000000	0.800000
dedans."	1026.000000	0.800000
mais	1027.000000	0.800000
je	1028.000000	0.800000
fus	1029.000000	0.800000
bien	1030.000000	0.800000
surpris	1031.000000	0.800000
de	1032.000000	0.800000
voir	1033.000000	0.800000
s'illuminer	1034.000000	0.800000
le	1035.000000	0.800000
visage	1036.000000	0.800000
de	1037.000000	0.800000
mon	1038.000000	0.800000
jeune	1039.000000	0.800000
juge	1040.000000	0.800000
:	1041.000000	0.800000
"c'est	1042.000000	0.800000
tout	1043.000000	0.800000
a	1044.000000	0.800000
fait	1045.000000	0.800000
comme	1046.000000	0.800000
ça	1047.000000	0.800000
que	1048.000000	0.800000
je	1049.000000	0.800000
le	1050.000000	0.800000
voulais!	1051.000000	0.800000
crois-tu	1052.000000	0.800000
qu'il	1053.000000	0.800000
faille	1054.000000	0.800000
beaucoup	1055.000000	0.800000
d'herbe	1056.000000	0.800000
à	1057.000000	0.800000
ce	1058.000000	0.800000
mouton?	1059.000000	0.800000
-	1060.000000	0.800000
pourquoi?	1061.000000	0.800000
-	1062.000000	0.800000
parce	1063.000000	0.800000
que	1064.000000	0.800000
chez	1065.000000	0.800000
moi	1066.000000	0.800000
c'est	1067.000000	0.800000
tout	1068.000000	0.800000
petit...	1069.000000	0.800000
-	1070.000000	0.800000
ça	1071.000000	0.800000
suffira	1072.000000	0.800000
sûrement.	1073.000000	0.800000
je	1074.000000	0.800000
t'ai	1075.000000	0.800000
donné	1076.000000	0.800000
un	1077.000000	0.800000
tout	1078.000000	0.800000
petit	1079.000000	0.800000
mouton."	1080.000000	0.800000
il	1081.000000	0.800000
pencha	1082.000000	0.800000
la	1083.000000	0.800000
tête	1084.000000	0.800000
vers	1085.000000	0.800000
le	1086.000000	0.800000
dessin	1087.000000	0.800000
:	1088.000000	0.800000
"pas	1089.000000	0.800000
si	1090.000000	0.800000
petit	1091.000000	0.800000
que	1092.000000	0.800000
ça...	1093.000000	0.800000
tiens!	1094.000000	0.800000
il	1095.000000	0.800000
s'est	1096.000000	0.800000
endormi..."	1097.000000	0.800000
et	1098.000000	0.800000
c'est	1099.000000	0.800000
ainsi	1100.000000	0.800000
que	1101.000000	0.800000
je	1102.000000	0.800000
fis	1103.000000	0.800000
la	1104.000000	0.800000
connaissance	1105.000000	0.800000
du	1106.000000	0.800000
petit	1107.000000	0.800000
prince.	1108.000000	0.800000
il	1109.000000	0.800000
me	1110.000000	0.800000
fallut	1111.000000	0.800000
longtemps	1112.000000	0.800000
pour	1113.000000	0.800000
comprendre	1114.000000	0.800000
d'où	1115.000000	0.800000
il	1116.000000	0.800000
venait.	1117.000000	0.800000
le	1118.000000	0.800000
petit	1119.000000	0.800000
prince,	1120.000000	0.800000
qui	1121.000000	0.800000
me	1122.000000	0.800000
posait	1123.000000	0.800000
beaucoup	1124.000000	0.800000
de	1125.000000	0.800000
questions,	1126.000000	0.800000
ne	1127.000000	0.800000
semblait	1128.000000	0.800000
jamais	1129.000000	0.800000
entendre	1130.000000	0.800000
les	1131.000000	0.800000
miennes.	1132.000000	0.800000
ce	1133.000000	0.800000
sont	1134.000000	0.800000
des	1135.000000	0.800000
mots	1136.000000	0.800000
prononcés	1137.000000	0.800000
par	1138.000000	0.800000
hasard	1139.000000	0.800000
qui,	1140.000000	0.800000
peu	1141.000000	0.800000
à	1142.000000	0.800000
peu,	1143.000000	0.800000
m'ont	1144.000000	0.800000
tout	1145.000000	0.800000
révélé.	1146.000000	0.800000
ainsi,	1147.000000	0.800000
quand	1148.000000	0.800000
il	1149.000000	0.800000
aperçut	1150.000000	0.800000
pour	1151.000000	0.800000
la	1152.000000	0.800000
première	1153.000000	0.800000
fois	1154.000000	0.800000
mon	1155.000000	0.800000
avion,	1156.000000	0.800000
je	1157.000000	0.800000
ne	1158.000000	0.800000
dessinerai	1159.000000	0.800000
pas	1160.000000	0.800000
mon	1161.000000	0.800000
avion,	1162.000000	0.800000
c'est	1163.000000	0.800000
un	1164.000000	0.800000
dessin	1165.000000	0.800000
beaucoup	1166.000000	0.800000
trop	1167.000000	0.800000
compliqué	1168.000000	0.800000
pour	1169.000000	0.800000
moi,	1170.000000	0.800000
il	1171.000000	0.800000
me	1172.000000	0.800000
demanda	1173.000000	0.800000
:	1174.000000	0.800000
"qu'est-ce	1175.000000	0.800000
que	1176.000000	0.800000
c'est	1177.000000	0.800000
que	1178.000000	0.800000
cette	1179.000000	0.800000
chose-là?	1180.000000	0.800000
-	1181.000000	0.800000
ce	1182.000000	0.800000
n'est	1183.000000	0.800000
pas	1184.000000	0.800000
une	1185.000000	0.800000
chose.	1186.000000	0.800000
ça	1187.000000	0.800000
vole.	1188.000000	0.800000
c'est	1189.000000	0.800000
un	1190.000000	0.800000
avion.	1191.000000	0.800000
c'est	1192.000000	0.800000
mon	1193.000000	0.800000
avion."	1194.000000	0.800000
et	1195.000000	0.800000
j'étais	1196.000000	0.800000
fier	1197.000000	0.800000
de	1198.000000	0.800000
lui	1199.000000	0.800000
apprendre	1200.000000	0.800000
que	1201.000000	0.800000
je	1202.000000	0.800000
volais.	1203.000000	0.800000
alors	1204.000000	0.800000
il	1205.000000	0.800000
s'écria	1206.000000	0.800000
:	1207.000000	0.800000
"comment!	1208.000000	0.800000
tu	1209.000000	0.800000
es	1210.000000	0.800000
tombé	1211.000000	0.800000
du	1212.000000	0.800000
ciel!	1213.000000	0.800000
-	1214.000000	0.800000
oui,	1215.000000	0.800000
fis-je	1216.000000	0.800000
modestement.	1217.000000	0.800000
-	1218.000000	0.800000
ah!	1219.000000	0.800000
ça	1220.000000	0.800000
c'est	1221.000000	0.800000
drôle!..."	1222.000000	0.800000
et	1223.000000	0.800000
le	1224.000000	0.800000
petit	1225.000000	0.800000
prince	1226.000000	0.800000
eut	1227.000000	0.800000
un	1228.000000	0.800000
très	1229.000000	0.800000
joli	1230.000000	0.800000
éclat	1231.000000	0.800000
de	1232.000000	0.800000
rire	1233.000000	0.800000
qui	1234.000000	0.800000
m'irrita	1235.000000	0.800000
beaucoup.	1236.000000	0.800000
je	1237.000000	0.800000
désire	1238.000000	0.800000
que	1239.000000	0.800000
l'on	1240.000000	0.800000
prenne	1241.000000	0.800000
mes	1242.000000	0.800000
malheurs	1243.000000	0.800000
au	1244.000000	0.800000
sérieux.	1245.000000	0.800000
puis	1246.000000	0.800000
il	1247.000000	0.800000
ajouta	1248.000000	0.800000
:	1249.000000	0.800000
"alors,	1250.000000	0.800000
toi	1251.000000	0.800000
aussi	1252.000000	0.800000
tu	1253.000000	0.800000
viens	1254.000000	0.800000
du	1255.000000	0.800000
ciel!	1256.000000	0.800000
de	1257.000000	0.800000
quelle	1258.000000	0.800000
planète	1259.000000	0.800000
es-tu?"	1260.000000	0.800000
j'entrevis	1261.000000	0.800000
aussitôt	1262.000000	0.800000
une	1263.000000	0.800000
lueur,	1264.000000	0.800000
dans	1265.000000	0.800000
le	1266.000000	0.800000
mystère	1267.000000	0.800000
de	1268.000000	0.800000
sa	1269.000000	0.800000
présence,	1270.000000	0.800000
et	1271.000000	0.800000
j'interrogeai	1272.000000	0.800000
brusquement	1273.000000	0.800000
:	1274.000000	0.800000
"tu	1275.000000	0.800000
viens	1276.000000	0.800000
donc	1277.000000	0.800000
d'une	1278.000000	0.800000
autre	1279.000000	0.800000
planète?"	1280.000000	0.800000
mais	1281.000000	0.800000
il	1282.000000	0.800000
ne	1283.000000	0.800000
me	1284.000000	0.800000
répondit	1285.000000	0.800000
pas.	1286.000000	0.800000
il	1287.000000	0.800000
hochait	1288.000000	0.800000
la	1289.000000	0.800000
tête	1290.000000	0.800000
doucement	1291.000000	0.800000
tout	1292.000000	0.800000
en	1293.000000	0.800000
regardant	1294.000000	0.800000
mon	1295.000000	0.800000
avion	1296.000000	0.800000
:	1297.000000	0.800000
"c'est	1298.000000	0.800000
vrai	1299.000000	0.800000
que,	1300.000000	0.800000
là-dessus,	1301.000000	0.800000
tu	1302.000000	0.800000
ne	1303.000000	0.800000
peux	1304.000000	0.800000
pas	1305.000000	0.800000
venir	1306.000000	0.800000
de	1307.000000	0.800000
bien	1308.000000	0.800000
loin..."	1309.000000	0.800000
et	1310.000000	0.800000
il	1311.000000	0.800000
s'enfonça	1312.000000	0.800000
dans	1313.000000	0.800000
une	1314.000000	0.800000
rêverie	1315.000000	0.800000
qui	1316.000000	0.800000
dura	1317.000000	0.800000
longtemps.	1318.000000	0.800000
puis,	1319.000000	0.800000
sortant	1320.000000	0.800000
mon	1321.000000	0.800000
mouton	1322.000000	0.800000
de	1323.000000	0.800000
sa	1324.000000	0.800000
poche,	1325.000000	0.800000
il	1326.000000	0.800000
se	1327.000000	0.800000
plongea	1328.000000	0.800000
dans	1329.000000	0.800000
la	1330.000000	0.800000
contemplation	1331.000000	0.800000
de	1332.000000	0.800000
son	1333.000000	0.800000
trésor.	1334.000000	0.800000
vous	1335.000000	0.800000
imaginez	1336.000000	0.800000
combien	1337.000000	0.800000
j'avais	1338.000000	0.800000
pu	1339.000000	0.800000
être	1340.000000	0.800000
intrigué	1341.000000	0.800000
par	1342.000000	0.800000
cette	1343.000000	0.800000
demi-confidence	1344.000000	0.800000
sur	1345.000000	0.800000
"les	1346.000000	0.800000
autres	1347.000000	0.800000
planètes".	1348.000000	0.800000
je	1349.000000	0.800000
m'efforçai	1350.000000	0.800000
donc	1351.000000	0.800000
d'en	1352.000000	0.800000
savoir	1353.000000	0.800000
plus	1354.000000	0.800000
long	1355.000000	0.800000
:	1356.000000	0.800000
"d'où	1357.000000	0.800000
viens-tu,	1358.000000	0.800000
mon	1359.000000	0.800000
petit	1360.000000	0.800000
bonhomme?	1361.000000	0.800000
où	1362.000000	0.800000
est-ce	1363.000000	0.800000
"chez	1364.000000	0.800000
toi"?	1365.000000	0.800000
où	1366.000000	0.800000
veux-tu	1367.000000	0.800000
emporter	1368.000000	0.800000
mon	1369.000000	0.800000
mouton?"	1370.000000	0.800000
il	1371.000000	0.800000
me	1372.000000	0.800000
répondit	1373.000000	0.800000
après	1374.000000	0.800000
un	1375.000000	0.800000
silence	1376.000000	0.800000
méditatif	1377.000000	0.800000
:	1378.000000	0.800000
"ce	1379.000000	0.800000
qui	1380.000000	0.800000
est	1381.000000	0.800000
bien,	1382.000000	0.800000
avec	1383.000000	0.800000
la	1384.000000	0.800000
caisse	1385.000000	0.800000
que	1386.000000	0.800000
tu	1387.000000	0.800000
m'as	1388.000000	0.800000
donnée,	1389.000000	0.800000
c'est	1390.000000	0.800000
que,	1391.000000	0.800000
la	1392.000000	0.800000
nuit,	1393.000000	0.800000
ça	1394.000000	0.800000
lui	1395.000000	0.800000
servira	1396.000000	0.800000
de	1397.000000	0.800000
maison.	1398.000000	0.800000
-	1399.000000	0.800000
bien	1400.000000	0.800000
sûr.	1401.000000	0.800000
et	1402.000000	0.800000
si	1403.000000	0.800000
tu	1404.000000	0.800000
es	1405.000000	0.800000
gentil,	1406.000000	0.800000
je	1407.000000	0.800000
te	1408.000000	0.800000
donnerai	1409.000000	0.800000
aussi	1410.000000	0.800000
une	1411.000000	0.800000
corde	1412.000000	0.800000
pour	1413.000000	0.800000
l'attacher	1414.000000	0.800000
pendant	1415.000000	0.800000
le	1416.000000	0.800000
jour.	1417.000000	0.800000
et	1418.000000	0.800000
un	1419.000000	0.800000
piquet."	1420.000000	0.800000
la	1421.000000	0.800000
proposition	1422.000000	0.800000
parut	1423.000000	0.800000
choquer	1424.000000	0.800000
le	1425.000000	0.800000
petit	1426.000000	0.800000
prince	1427.000000	0.800000
:	1428.000000	0.800000
"l'attacher?	1429.000000	0.800000
quelle	1430.000000	0.800000
drôle	1431.000000	0.800000
d'idée!	1432.000000	0.800000
-	1433.000000	0.800000
mais	1434.000000	0.800000
si	1435.000000	0.800000
tu	1436.000000	0.800000
ne	1437.000000	0.800000
l'attaches	1438.000000	0.800000
pas,	1439.000000	0.800000
il	1440.000000	0.800000
ira	1441.000000	0.800000
n'importe	1442.000000	0.800000
où,	1443.000000	0.800000
et	1444.000000	0.800000
il	1445.000000	0.800000
se	1446.000000	0.800000
perdra."	1447.000000	0.800000
et	1448.000000	0.800000
mon	1449.000000	0.800000
ami	1450.000000	0.800000
eut	1451.000000	0.800000
un	1452.000000	0.800000
nouvel	1453.000000	0.800000
éclat	1454.000000	0.800000
de	1455.000000	0.800000
rire	1456.000000	0.800000
:	1457.000000	0.800000
"mais	1458.000000	0.800000
où	1459.000000	0.800000
veux-tu	1460.000000	0.800000
qu'il	1461.000000	0.800000
aille!	1462.000000	0.800000
-	1463.000000	0.800000
n'importe	1464.000000	0.800000
où.	1465.000000	0.800000
droit	1466.000000	0.800000
devant	1467.000000	0.800000
lui..."	1468.000000	0.800000
alors	1469.000000	0.800000
le	1470.000000	0.800000
petit	1471.000000	0.800000
prince	1472.000000	0.800000
remarqua	1473.000000	0.800000
gravement	1474.000000	0.800000
:	1475.000000	0.800000
"ça	1476.000000	0.800000
ne	1477.000000	0.800000
fait	1478.000000	0.800000
rien,	1479.000000	0.800000
c'est	1480.000000	0.800000
tellement	1481.000000	0.800000
petit,	1482.000000	0.800000
chez	1483.000000	0.800000
moi!"	1484.000000	0.800000
et,	1485.000000	0.800000
avec	1486.000000	0.800000
un	1487.000000	0.800000
peu	1488.000000	0.800000
de	1489.000000	0.800000
mélancolie,	1490.000000	0.800000
peut-être,	1491.000000	0.800000
il	1492.000000	0.800000
ajouta	1493.000000	0.800000
:	1494.000000	0.800000
"droit	1495.000000	0.800000
devant	1496.000000	0.800000
soi	1497.000000	0.800000
on	1498.000000	0.800000
ne	1499.000000	0.800000
peut	1500.000000	0.800000
pas	1501.000000	0.800000
aller	1502.000000	0.800000
bien	1503.000000	0.800000
loin..."	1504.000000	0.800000
